,BSID,LONG,LAT,X_COORD,Y_COORD,ROUTES,STOPNAME,DIR,DISTANCE,POSTAL,PID,LOCATION
3617,33101.0,-104.8876606,39.68176007,3172345.08586,1673790.8254,83,2000 Block S Quebec Way,E,500.0,80231,0,M
3618,33102.0,-104.88771431,39.68191515,3172329.59026,1673847.21139,83,2000 Block S Quebec Way,N,75.0,80231,0,M
3619,33103.0,-104.93805387,39.70745874,3158104.00663,1683060.05501,46,Virginia Ave & Birch St,W,250.0,80246,0,F
3620,33104.0,-104.84309292,39.88502533,3184353.19772,1747920.99409,"AA, 104X",104th Ave & Revere St,E,125.0,80022,41,N
3621,33105.0,-104.9198863,39.82789237,3162935.25773,1726961.9895,88,Ivy St & 72nd Ave,S,120.0,80022,0,N
3622,33106.0,-104.91968098,39.8285082,3162991.4913,1727186.68866,88,Ivy St & 72nd Ave,N,470.0,80022,0,F
3623,33107.0,-104.91734208,39.82976468,3163645.46442,1727648.59622,88,Kearney St & 74th Ave,N,120.0,80022,0,N
3624,33108.0,-104.9174655,39.82963721,3163611.099,1727601.94034,88,Kearney St & 74th Ave,S,75.0,80022,0,F
3625,33109.0,-105.10310388,40.01713802,3111174.54785,1795625.95498,LD,US 287 & Arapahoe Rd,S,300.0,80026,0,N
3626,33110.0,-105.10275926,40.01670892,3111271.76054,1795470.05404,LD,US 287 & Arapahoe Rd,N,390.0,80026,0,F
3627,33111.0,-105.02507345,39.56606871,3133890.46328,1631418.88562,403,Countyline Rd & Erickson Blvd,E,90.0,80129,0,F
3628,33112.0,-105.0255018,39.56627306,3133769.31477,1631492.68979,403,Countyline Rd & Southpark Cir,SW,90.0,80120,0,F
3629,33113.0,-104.83769322,39.74307288,3186245.5197,1696223.02528,"20, FF, 15",Aurora Ct & 17th Ave,S,200.0,80010,0,M
3630,33115.0,-105.16529933,39.95377904,3093838.11125,1772473.95263,228,McCaslin Blvd & Coal Creek Dr {1101},N,75.0,80027,0,N
3631,33120.0,-104.92210804,39.79914263,3162377.87262,1716485.29247,88,Holly St & 56th Ave,N,225.0,80022,0,F
3632,33121.0,-104.92644389,39.80193113,3161153.17298,1717493.33987,88,58th Ave & Glencoe Ct,W,90.0,80022,0,N
3633,33122.0,-104.92736254,39.80176673,3160895.43867,1717431.82524,88,58th Ave & Glencoe Ct,E,90.0,80022,0,N
3634,33127.0,-104.70506359,39.59792406,3224003.71011,1643652.25934,135,S Aurora Pkwy & Smoky Hill Rd,N,90.0,80016,0,F
3635,33128.0,-104.70619758,39.59777625,3223684.64474,1643595.62812,135,Smoky Hill Rd & S Aurora Pkwy,SW,90.0,80016,0,F
3636,33129.0,-105.2594015,40.02200588,3067389.46906,1797245.75195,HOP,Pearl St & 28th St (Ns),E,75.0,80302,0,N
3637,33130.0,-105.2543897,40.02016426,3068795.03908,1796578.59086,HOP,Walnut St. & 30th St. (Fs),W,90.0,80301,-1,F
3638,33132.0,-105.28355896,40.01350845,3060630.5732,1794133.03802,HOP,9th St & Arapahoe Rd (Ns),S,75.0,80302,-1,N
3639,33133.0,-105.28210847,40.0100218,3061039.93757,1792863.79335,HOP,9th St & University Ave (Fs),S,75.0,80302,0,F
3640,33134.0,-105.28176503,40.00722705,3061138.59228,1791845.87397,HOP,College Ave & 9th St {Boarding},E,75.0,80302,0,F
3641,33135.0,-105.27846193,40.00723585,3062063.94716,1791851.32155,HOP,College Ave & 11th St,E,75.0,80302,0,F
3642,33136.0,-105.27507204,40.00708737,3063013.75956,1791799.56292,HOP,14th St & College Ave,S,75.0,80302,0,F
3643,33137.0,-105.27476651,40.00540623,3063100.87064,1791187.32188,HOP,Euclid Ave & 14th St,E,75.0,80302,0,F
3644,33138.0,-105.27238099,40.00566265,3063768.95825,1791282.40235,HOP,16th St & Broadway,E,75.0,80302,0,N
3645,33139.0,-105.26404838,40.00884874,3066100.37451,1792449.07534,HOP,Folsom St & Colorado Ave (Fs),N,75.0,80302,0,F
3646,33140.0,-105.26329799,40.0112785,3066308.28207,1793334.80517,HOP,Folsom St & Taft Dr,N,75.0,80302,0,A
3647,33141.0,-105.26298245,40.0142237,3066393.87812,1794407.99398,HOP,Folsom St & Arapahoe Ave,N,75.0,80302,0,N
3648,33142.0,-105.26293912,40.01633985,3066404.00293,1795178.95795,HOP,Folsom St & Canyon Blvd,N,75.0,80302,0,N
3649,33149.0,-104.94034874,39.71171664,3157448.7961,1684607.0436,"3L, 3, 83",Alameda Ave & S Colorado Blvd Nearside,W,10.0,80246,164,N
3650,33152.0,-104.92234857,39.80152776,3162304.76208,1717353.69377,"88, 40",Holly St & 58th Ave,S,40.0,80022,0,N
3651,33153.0,-104.91116593,39.85620584,3165317.64408,1737291.65285,88,Brighton Rd & 88th Ave,E,90.0,80022,-1,N
3652,33154.0,-105.10766249,40.00029088,3109924.14896,1789482.90102,225,Baseline Rd & Anna Thomas Pkwy,W,565.0,80026,0,N
3653,33155.0,-105.10776538,40.00009165,3109895.63591,1789410.19557,225,Baseline Rd & Anna Thomas Pkwy,E,500.0,80026,0,F
3654,33157.0,-104.9020333,39.65328272,3168368.17585,1663390.95249,"105, 35",7500 Block Hampden Ave,W,700.0,80231,0,M
3655,33158.0,-104.93688621,39.66746062,3158522.83654,1668492.56587,"46, 27",Yale Ave & S Clermont St,E,155.0,80222,0,N
3656,33159.0,-104.99668675,39.54688115,3141931.83313,1624473.08308,401,Highlands Ranch Town Center PnR Gate E,SW,25.0,80129,22,N
3657,33164.0,-104.76643725,39.97224149,3205608.70705,1779857.11883,120,Bromley Ln & Tower Rd {1201},E,1050.0,80601,0,F
3658,33165.0,-105.23976843,40.01449612,3072896.3385,1794525.03548,JUMP,Arapahoe Ave & Foothills Pkwy Farside,E,230.0,80303,0,F
3659,33170.0,-105.08171341,39.71272723,3117676.77712,1684761.10079,76,S Wadsworth Blvd & W Byers Pl,S,424.0,80226,-1,N
3660,33171.0,-104.8375378,39.74272034,3186290.15817,1696094.92726,"20, FF, 15",Aurora Ct & 16th Ave,N,75.0,80045,-1,F
3661,33172.0,-104.80885682,39.88533039,3193960.12564,1748103.40801,"AA, 104X",104th Ave & Chambers Rd,E,60.0,80022,-1,F
3662,33173.0,-104.80979011,39.88558932,3193697.50092,1748195.74066,"AA, 104X",104th Ave & Chambers Rd,W,60.0,80022,-1,F
3663,33174.0,-105.27283957,40.04133424,3063607.98854,1804277.61104,204,19th St & Kalmia Ave,S,600.0,80304,0,N
3664,33175.0,-104.8426555,39.88534302,3184475.11508,1748037.61231,"AA, 104X",104th Ave & Revere St,SW,75.0,80022,41,F
3665,33179.0,-105.26133364,40.02182323,3066848.4707,1797177.78405,HOP,Pearl & 26th St,SE,75.0,80302,0,F
3666,33183.0,-105.2273943,40.02622615,3076349.75974,1798808.5629,206,5400 Block Pearl Pkwy,W,1056.0,80301,0,M
3667,33184.0,-105.12420892,39.84210351,3105526.61644,1731836.88822,80L,W 80th Ave & Pierson Ct,W,175.0,80005,-1,F
3668,33185.0,-105.12368539,39.84198483,3105673.8078,1731794.26355,80L,W 80th Ave & Quail St,E,75.0,80005,0,F
3669,33186.0,-105.12756533,39.84215076,3104584.02961,1731850.21855,80L,W 80th Ave & Simms St,W,75.0,80005,0,N
3670,33187.0,-105.12749936,39.8419816,3104602.8088,1731788.67148,80L,W 80th Ave & Simms St,E,75.0,80005,0,F
3671,33188.0,-104.73876265,39.62735239,3214418.11997,1654289.90478,139,Chenango Ave & S Picadilly St,W,95.0,80015,0,F
3672,33189.0,-104.73871549,39.62715264,3214432.012,1654217.25797,139,Chenango Ave & S Picadilly St,E,90.0,80015,0,N
3673,33190.0,-104.79009846,39.7032781,3199742.52507,1681828.63303,3L,Ohio Pl & Buckley Rd,W,25.0,80017,0,N
3674,33192.0,-105.05310633,39.8113928,3125547.9548,1720740.10032,51,Sheridan Blvd & W 63rd Pl,E,75.0,80003,0,M
3675,33193.0,-104.80208665,39.9868862,3195575.82904,1785113.36633,"RX, 120",Bridge St & N 18th Ave {1201},E,75.0,80601,0,F
3676,33194.0,-104.79074189,39.70290888,3199562.53795,1681692.73027,133,S Buckley Rd & Ohio Pl Nearside,N,50.0,80017,0,N
3677,33196.0,-104.89319831,39.66695002,3170822.53374,1668385.77137,73,S Syracuse Way & S Uinta St,NW,5.0,80231,0,N
3678,33197.0,-105.00697503,39.70391148,3138720.19854,1681655.34102,11,W Exposition Ave & S Quivas St,E,75.0,80223,0,F
3679,33198.0,-105.01108671,39.57317679,3137819.60718,1634028.86798,401,W Mineral Ave & S Peninsula Dr,E,75.0,80120,-1,N
3680,33199.0,-105.0113768,39.57351807,3137737.16824,1634152.73664,401,W Mineral Ave & S Peninsula Dr,W,150.0,80120,-1,F
3681,33200.0,-105.05259662,40.03862649,3125283.47097,1803520.11328,JUMP,Erie Community Center,SW,1000.0,80516,0,A
3682,33202.0,-104.90361573,39.70711059,3167793.90383,1682995.00809,73,S Quebec St & Virginia Ave,S,75.0,80224,0,F
3683,33203.0,-104.90360736,39.70354324,3167804.78842,1681695.59296,73,S Quebec St & Exposition Ave,S,75.0,80224,0,F
3684,33208.0,-104.97346457,39.76407988,3148021.75269,1703625.31962,12,Downing St & Bruce Randolph Ave,E,75.0,80205,0,F
3685,33209.0,-105.03261828,39.72790262,3131460.17741,1690356.24022,1,Knox Ct & W 7th Ave,E,75.0,80204,0,N
3686,33210.0,-105.03238528,39.72798037,3131525.56882,1690384.89848,1,Knox Ct & 7th Ave,E,75.0,80204,0,N
3687,33211.0,-105.0751838,39.70896447,3119520.15021,1683398.99513,"1, 3",S Saulsbury St & W Alaska Dr,S,75.0,80226,0,F
3688,33212.0,-105.0754487,39.70716335,3119448.68961,1682742.5705,"1, 3",W Virginia Ave & S Saulsbury St,W,75.0,80226,0,F
3689,33213.0,-105.07898789,39.70700273,3118453.2064,1682679.42842,"1, 3",W Virginia Ave & S Vance St,E,200.0,80226,0,N
3690,33215.0,-105.07969831,39.7085562,3118250.71079,1683244.37109,87L,S Vance St & W Alaska Dr,N,75.0,80226,0,N
3691,33216.0,-105.07991998,39.7080528,3118189.19369,1683060.713,"11, 14, 87L",400 Block S Vance St,S,75.0,80226,0,M
3692,33217.0,-105.07970402,39.71004672,3118246.59214,1683787.30248,87L,300 Block S Vance St,N,800.0,80226,-1,N
3693,33218.0,-105.07992945,39.71019174,3118182.92433,1683839.83359,"11, 14, 87L",S Vance St & W Alaska Dr,S,300.0,80226,-1,F
3694,33219.0,-104.9051772,39.7851498,3167168.45864,1711418.85356,37,49th Ave & Pontiac St,E,75.0,80022,0,F
3695,33220.0,-105.0750075,39.70733553,3119572.52606,1682805.87089,"1, 3",S Saulsbury St & W Virginia Ave,N,80.0,80226,0,F
3696,33222.0,-105.05452118,39.65598636,3125428.07215,1664129.18795,"30L, 30",W Dartmouth Ave & S Sheridan Blvd Nearside,E,100.0,80227,109,N
3697,33224.0,-104.93395858,39.70747866,3159256.16196,1683074.46355,46,Virginia Ave & S Cherry St,W,125.0,80246,0,F
3698,33226.0,-104.96027617,39.5686279,3152152.25889,1632453.06143,24,S University Blvd & Otero Cir,N,100.0,80122,0,F
3699,33228.0,-104.84730404,39.73247323,3183570.67265,1692342.44486,"10, 121",Peoria St & 11th Ave,S,125.0,80010,0,F
3700,33229.0,-105.02847691,39.88569883,3132326.65976,1747843.2238,31L,Grove St & W 104th Ave,S,75.0,80031,0,N
3701,33231.0,-105.22266396,39.75780518,3077973.11396,1701029.67977,"16, GS, 16L",10th St & Washington Ave {1109},E,90.0,80401,101,F
3702,33233.0,-105.28257626,40.06283821,3060862.83875,1812105.16508,"204, SKIP",Front Range Ave & Broadway,E,100.0,80304,-1,N
3703,33235.0,-105.01576459,39.61095112,3136427.63541,1647780.92883,"59, 67, 29",Littleton Downtown Station Gate C,N,5.0,80120,63,A
3704,33236.0,-105.27684526,40.017263,3062507.88579,1795505.40393,JUMP,Downtown Boulder Station Gate A,NW,50.0,80302,96,N
3705,33240.0,-104.89306505,39.66657578,3170860.96028,1668249.70377,73,S Syracuse Way & S Uinta St,SE,200.0,80231,0,N
3706,33242.0,-104.8105773,39.54033386,3194430.99694,1622432.85606,P,S Chambers Rd & Brookstone Dr,N,90.0,80134,0,F
3707,33243.0,-104.81108596,39.53986146,3194288.85312,1622259.70443,P,S Chamber Rd & Brookstone Dr,S,90.0,80134,0,F
3708,33246.0,-105.06550062,40.03680686,3121673.24694,1802839.66652,JUMP,Erie Pkwy & Meller St,SW,75.0,80516,0,F
3709,33247.0,-105.07263096,40.03688225,3119676.41675,1802857.66084,JUMP,Erie Pkwy & Brennan St,SW,75.0,80516,0,M
3710,33248.0,-105.07463286,40.0336546,3119121.33307,1801679.16803,JUMP,119th St & Meadow Sweet Farm Pkwy,S,75.0,80516,0,M
3711,33249.0,-105.07464592,40.02957907,3119124.62765,1800194.39635,JUMP,2800 Block 119th St,S,75.0,80516,0,N
3712,33250.0,-105.08654836,40.01478939,3115815.77645,1794791.01652,JUMP,Arapahoe Rd & Hawkridge Rd,W,75.0,80516,0,F
3713,33256.0,-105.0927453,40.01462311,3114080.17751,1794722.60025,JUMP,Arapahoe Rd & 111th St,E,75.0,80026,0,F
3714,33257.0,-105.08601882,40.01467372,3115964.301,1794749.55502,JUMP,Arapahoe Rd & Hawkridge Rd,E,75.0,80026,0,N
3715,33258.0,-105.07447403,40.02965438,3119172.63732,1800222.05991,JUMP,2800 Block 119th St,N,75.0,80516,0,F
3716,33259.0,-105.07449185,40.03434525,3119159.64231,1801930.96247,JUMP,119th St & Austin Ave,N,75.0,80516,0,F
3717,33260.0,-105.07180001,40.03663645,3119909.52672,1802769.21049,JUMP,Erie Pkwy & Brennan St,E,75.0,80516,0,F
3718,33261.0,-105.06450817,40.03655768,3121951.59627,1802750.2199,JUMP,Erie Pkwy & Meller St,E,75.0,80516,0,F
3719,33262.0,-104.81157331,39.53639425,3194160.98113,1620995.78394,"P, 483",Lincoln Ave & Chambers Rd,E,40.0,80134,0,F
3720,33266.0,-104.89023953,39.88535884,3171121.44874,1747950.24671,AA,104th Ave & Brighton Rd,SW,90.0,80640,0,F
3721,33267.0,-104.88930143,39.88520416,3171385.08949,1747895.666,AA,104th Ave & Brighton Rd,E,90.0,80640,0,F
3722,33268.0,-104.77261249,39.68116977,3204726.86689,1673814.56727,133,S Tower Rd & Evans Ave,S,125.0,80013,0,N
3723,33269.0,-104.77227931,39.68057644,3204822.37144,1673599.19829,133,S Tower Rd & Evans Ave,N,1320.0,80013,0,N
3724,33270.0,-105.11353853,39.92259868,3108398.22952,1761172.71711,228,Interlocken Blvd & Interlocken Crescent {1105},SW,1380.0,80021,0,M
3725,33271.0,-105.11357073,39.92230645,3108389.64793,1761066.22366,228,Interlocken Blvd & Interlocken Crescent {1105},E,1850.0,80021,0,M
3726,33272.0,-105.12070485,39.92345943,3106386.8552,1761477.81246,228,Eldorado Blvd & Interlocken Blvd {1105},NE,30.0,80021,0,N
3727,33273.0,-105.12142777,39.92347397,3106184.06521,1761482.26182,228,Eldorado Blvd & Interlocken Blvd {1105},SW,180.0,80021,0,F
3728,33274.0,-105.12820668,39.92249652,3104284.14869,1761118.33147,228,Eldorado Blvd & Interlocken Loop {1105},SW,90.0,80021,0,N
3729,33277.0,-104.78989015,39.88537169,3199282.64426,1748159.50378,"AA, 104X",104th Ave & Landmark Dr,E,90.0,80022,0,F
3730,33278.0,-104.79106086,39.88571219,3198953.14172,1748280.97277,"AA, 104X",104th Ave & Landmark Dr,SW,90.0,80022,0,F
3731,33279.0,-104.97705504,39.74928386,3147043.422,1698229.81046,"28, 32",Clarkson St & 22nd Ave,S,75.0,80205,-1,F
3732,33281.0,-104.75640095,39.97229112,3208421.55006,1779898.06881,"RX, 120",Bromley Ln & Medical Center Dr {1201},E,1584.0,80601,0,M
3733,33282.0,-104.75724063,39.97250307,3208185.57221,1779973.35535,"RX, 120",Bromley Ln & Medical Center Dr {1201},W,645.0,80601,0,M
3734,33284.0,-105.22443176,39.99464718,3077214.38346,1787306.60527,225,55th St & Pueblo Pl,S,125.0,80303,0,N
3735,33285.0,-105.22432035,39.99483217,3077245.39577,1787374.09247,225,55th St & Pueblo Pl,N,165.0,80303,0,F
3736,33286.0,-104.83137696,39.97266313,3187406.11076,1779870.24687,RX,Platte River Blvd & Bromley Ln {1201},S,45.0,80601,-1,N
3737,33288.0,-104.84716451,39.76676974,3183520.13712,1704835.60404,37,Peoria St & Smith Rd,S,90.0,80010,0,F
3738,33290.0,-105.02524735,39.67722235,3133629.85158,1671906.23709,"30L, 27, 30",S Federal Blvd & W Evans Ave Gate E,S,5.0,80219,108,A
3739,33296.0,-105.10303573,40.0866272,3111083.01651,1820941.83708,"LX, LD",US 287 & Hwy 52,S,200.0,80026,0,F
3740,33297.0,-105.1027059,40.0884797,3111172.36133,1821617.14108,"LX, LD",US 287 & Hwy 52,N,200.0,80504,0,F
3741,33298.0,-104.70669007,39.60026803,3223537.94363,1644502.01393,135,S Southlands Pkwy & S Central St,SE,90.0,80016,0,F
3742,33322.0,-104.71701404,39.60208598,3220623.23493,1645138.94319,135,Smoky Hill Rd & S Gun Club Rd,E,15.0,80016,-1,N
3743,33323.0,-104.71764614,39.60242884,3220444.05512,1645262.29049,135,Smoky Hill Rd & S Gun Club Rd,W,90.0,80015,0,F
3744,33324.0,-104.71076197,39.59956852,3222392.81175,1644237.23226,135,Smoky Hill Rd & S Main St,E,90.0,80016,0,F
3745,33325.0,-104.71182232,39.60034998,3222091.5635,1644519.2762,135,Smoky Hill Rd & S Main St,W,90.0,80016,0,M
3746,33326.0,-104.95835431,39.88479632,3152007.37352,1747624.19355,39L,104th Ave & York St {1203},E,140.0,80229,0,F
3747,33327.0,-104.95950894,39.88522047,3151682.42203,1747776.77401,39L,104th Ave & York St {1203},W,125.0,80233,0,F
3748,33330.0,-105.10380389,39.76195146,3111383.88988,1702663.91715,32,W 32nd Ave & High School Dr,E,5.0,80033,0,A
3749,33333.0,-105.06034312,39.85631825,3123435.70326,1737095.52257,"100, 31, 51, 92, 104",5800 Block 88th Ave,E,810.0,80003,-1,M
3750,33498.0,-105.08078602,39.85363744,3117700.81311,1736091.82288,92,Webster Dr & W 84th Way,N,90.0,80003,0,F
3751,33499.0,-104.90774367,39.62814044,3166820.04871,1654222.38284,46,Union Ave & S Monaco St,W,420.0,80237,0,N
3752,33500.0,-104.90365696,39.69889346,3167801.95084,1680001.79217,73,S Quebec St & Leetsdale Dr,S,35.0,80224,157,N
3753,33501.0,-104.99141813,39.85640836,3142786.34064,1737229.34116,92,W 88th Ave & Conifer Rd {1110},W,340.0,80260,0,F
3754,33502.0,-104.89700639,39.56315868,3170001.4657,1630573.1337,402L,Acres Green Dr & Park Meadows Dr {1401},S,15.0,80124,0,N
3755,33503.0,-104.89674181,39.56339047,3170075.49546,1630658.05751,402L,Acres Green Dr & Park Meadows Dr {1401},N,90.0,80124,0,F
3756,33504.0,-104.79123291,39.6938599,3199450.10085,1678395.53574,"169, 130, 169L",S Buckley Rd & Arizona Dr,S,450.0,80017,0,F
3757,33505.0,-104.79091592,39.69407901,3199538.67932,1678476.04594,"169, 130, 169L",S Buckley Rd & S Pitkin Way,N,275.0,80017,0,F
3758,33506.0,-104.93739184,39.66793939,3158379.41674,1668666.07622,"46, 27",Yale Ave & S Clermont Dr,W,335.0,80222,0,F
3759,33507.0,-104.74561027,39.60929728,3212544.00327,1647697.40317,"135, 139",Smoky Hill Rd & Picadilly PnR,E,5.0,80015,131,A
3760,33508.0,-105.01544223,39.72020844,3136306.18,1687578.85582,33,W 2nd Ave & Yuma St,E,30.0,80223,0,F
3761,33509.0,-105.01211833,39.7201974,3137241.20546,1687579.83799,33,W 2nd Ave & Tejon St,E,5.0,80223,0,A
3762,33510.0,-105.01105637,39.71750083,3137545.22013,1686599.18757,33,Tejon St & W Irvington Pl,S,5.0,80223,0,A
3763,33520.0,-104.94824205,39.71789855,3155214.49288,1686845.27389,1,1st Ave & Adams St,W,75.0,80206,0,N
3764,33522.0,-105.10981758,39.72958161,3109743.89649,1690865.34833,100,Kipling St & 8th Pl,S,150.0,80215,0,N
3765,33527.0,-105.08625477,39.90621921,3116078.15026,1755239.54019,"112, 120, 128, 228",US 36 & Broomfield Station Gate C {1105},E,5.0,80021,161,A
3766,33528.0,-105.08598472,39.90622226,3116153.90891,1755240.99752,76,US 36 & Broomfield Station Gate D {1105},E,5.0,80021,161,A
3767,33529.0,-105.08623125,39.90656899,3116084.1673,1755366.99246,225,US 36 & Broomfield Station Gate E {1105},NW,5.0,80021,161,A
3768,33530.0,-105.08634568,39.90672864,3116051.79913,1755425.00483,ILCR,US 36 & Broomfield Station Gate F {1105},N,5.0,80021,161,A
3769,33531.0,-105.08635542,39.90675451,3116049.02535,1755434.41567,ILCR,US 36 & Broomfield Station Gate F {Boarding} {1105},NW,5.0,80021,161,A
3770,33532.0,-105.0860392,39.90663574,3116137.93685,1755391.55451,"112, 128, 228",US 36 & Broomfield Station Gate G {1105},N,5.0,80021,161,A
3771,33533.0,-105.08617697,39.90679946,3116099.01415,1755451.01828,"112, 120, 128, 228",US 36 & Broomfield Station Gate H {1105},NW,5.0,80021,161,A
3772,33534.0,-105.08633843,39.90702107,3116053.34747,1755531.54347,"112, 128, 228",US 36 & Broomfield Station Gate J {1105},NW,5.0,80021,161,A
3773,33535.0,-105.08518858,39.90611595,3116377.4428,1755203.28855,FF,US 36 & Broomfield Station Gate K {1105},E,5.0,80021,161,A
3774,33536.0,-105.08459214,39.90652468,3116544.09574,1755352.95027,FF,US 36 & Broomfield Station Gate L {1104},W,5.0,80020,161,A
3775,33537.0,-105.08440733,39.9066997,3116595.65347,1755416.9444,BMCR,US 36 & Broomfield Station Gate M {1104},E,5.0,80020,161,A
3776,33539.0,-104.80659144,39.69672868,3195120.25404,1679407.14448,130,Mississippi Ave & S Idalia St,W,1030.0,80017,-1,M
3777,33540.0,-104.93678932,39.69651722,3158484.49447,1679076.73112,11,Mississippi Ave & S Bellaire St,E,135.0,80246,0,F
3778,33541.0,-105.11785641,39.73894255,3107468.54106,1694265.6021,16L,W 14th Pl & Nelson St,W,350.0,80215,0,F
3779,33542.0,-105.13338079,39.71255701,3103141.50092,1684636.30203,"3, GMCR",S Union Blvd & W Cedar Dr {1304},S,125.0,80228,0,N
3780,33557.0,-105.27600458,40.01665265,3062743.9148,1795283.62788,"205, 204",Downtown Boulder Station Gate K,W,100.0,80302,96,N
3781,33558.0,-105.02445184,39.7371285,3133739.53427,1693728.80737,103,Decatur / Federal Station,W,75.0,80204,175,A
3782,33559.0,-105.03330298,39.7356868,3131253.02779,1693190.7386,103,Knox Station,W,75.0,80204,176,A
3783,34574.0,-104.8264724,39.67364884,3189588.32551,1670958.17937,"101, 107",Iliff Station,N,75.0,80014,233,A
3784,34575.0,-104.82723249,39.67297355,3189376.19537,1670710.62106,"101, 107",Iliff Station,S,75.0,80014,233,A
3785,34576.0,-104.82565773,39.67269784,3189820.20902,1670613.47922,131,Iliff Station Gate A,S,75.0,80014,233,A
3786,34577.0,-104.82847008,39.6903576,3188981.02692,1677040.21052,"101, 107",Florida Station,N,75.0,80012,229,A
3787,34578.0,-104.82847421,39.68953444,3188982.08272,1676740.36287,"101, 107",Florida Station,S,75.0,80012,229,A
3788,34579.0,-104.8189931,39.70895081,3191597.20595,1683832.70389,107,Aurora Metro Center Station,N,75.0,80012,234,A
3789,34580.0,-104.81913597,39.70842959,3191558.43579,1683642.54547,107,Aurora Metro Center Station,N,75.0,80012,234,A
3790,34581.0,-104.8254906,39.71978059,3189739.91833,1687763.87511,107,2nd & Abilene Station,N,75.0,80011,230,A
3791,34582.0,-104.82587933,39.71895012,3189632.8156,1687460.56017,107,2nd & Abilene Station,S,75.0,80011,230,A
3792,34583.0,-104.82349676,39.73537562,3190258.47268,1693448.64921,107,13th Ave Station,N,75.0,80011,231,A
3793,34584.0,-104.82369018,39.73446008,3190206.55922,1693114.75127,107,13th Ave Station,S,75.0,80011,231,A
3794,34585.0,-104.82699944,39.7406893,3189259.06403,1695376.88492,107,Colfax Station,N,75.0,80011,232,A
3795,34586.0,-104.8269164,39.73974777,3189284.9579,1695034.09941,107,Colfax Station,S,75.0,80011,232,A
3796,34587.0,-104.84093271,39.75500806,3185303.02454,1700563.91618,107,Fitzsimons Station,N,75.0,80045,235,A
3797,34588.0,-104.83981926,39.75478941,3185616.65447,1700486.54492,107,Fitzsimons Station,S,75.0,80045,235,A
3798,34589.0,-105.10465673,40.19601762,3110455.97587,1860793.89452,"LX, J, BOLT, LD",21st Ave & Terry St {1103} {1st Pass},W,5.0,80501,-1,A
3799,34591.0,-104.76042793,39.68227687,3208152.91486,1674245.51693,131,S Flanders Way & Jewell Ave {1st Pass},S,75.0,80017,-1,N
3800,34595.0,-104.76266268,39.68214312,3207524.35299,1674191.68789,131,Jewell Ave & S Dunkirk St {1st Pass},W,75.0,80017,-1,N
3801,34596.0,-104.93881177,39.82730208,3157621.09962,1726713.57064,"48, 72",72nd Ave & Colorado Blvd {1st Pass},W,75.0,80022,-1,N
3802,34597.0,-105.25629766,40.01927046,3068261.4987,1796251.53077,HOP,29th St & Walnut St {Alighting},S,75.0,80301,-1,M
3803,34598.0,-105.26528408,40.00830129,3065754.71684,1792248.7406,HOP,Colorado Ave & Folsom St {Alighting},W,75.0,80309,-1,F
3804,34599.0,-105.28173992,40.00734713,3061145.52157,1791889.63893,HOP,College Ave & 9th St {Alighting},W,75.0,80302,-1,N
3805,34600.0,-105.25615835,40.01928782,3068300.5028,1796257.95875,HOP,29th St & Canyon Blvd {Alighting},N,75.0,80301,-1,M
3806,34601.0,-105.27568841,40.01886018,3062830.49335,1796088.07048,HOP,Pearl St & 15th St {Alighting},W,75.0,80302,-1,N
3807,34602.0,-105.28167307,40.00722746,3061164.35468,1791846.08674,HOP,College Ave & 9th St {Alighting},E,75.0,80302,-1,F
3808,34603.0,-105.2650041,40.00818884,3065833.25555,1792207.97492,HOP,Colorado Ave & Folsom St {Alighting},E,75.0,80309,-1,N
3809,34604.0,-105.27534059,40.01879043,3062927.97993,1796062.90122,HOP,Pearl St & 15th St {Alighting},E,75.0,80302,-1,F
3810,34605.0,-104.78393859,39.80730687,3201176.983,1719735.73795,A,61st & Pena Station Track 1,E,75.0,80249,237,A
3811,34606.0,-104.78407605,39.80655327,3201140.52761,1719460.92042,A,61st & Pena Station Track 2,W,75.0,80249,237,A
3812,34607.0,-105.25829982,40.01425515,3067705.55101,1794422.90996,"236, FF, AB",28th St & Arapahoe Ave,N,60.0,80303,-1,N
3813,34608.0,-104.94492147,39.67914529,3156234.84322,1672734.82876,21,S Monroe St & Evans Ave,N,230.0,80210,-1,F
3814,34609.0,-104.94525301,39.67916744,3156141.47764,1672742.32614,21,S Monroe St & Evans Ave,S,230.0,80210,-1,N
3815,34611.0,-104.94422716,39.68041141,3156427.44337,1673197.21364,21,Buchtel Blvd & S Monroe St,W,220.0,80210,-1,F
3816,34612.0,-105.07828526,39.7383962,3118597.80852,1694115.81973,9,W 14th Ave & Vance St,E,80.0,80214,-1,N
3817,33560.0,-105.0404086,39.73478998,3129256.32674,1692853.87104,103,Perry Station,W,75.0,80204,177,A
3818,33561.0,-105.05361636,39.73514717,3125541.14183,1692965.4614,103,Sheridan Station,W,75.0,80214,178,A
3819,33562.0,-105.06687171,39.73668305,3121810.56431,1693506.88092,103,Lamar Station,W,75.0,80214,210,A
3820,33563.0,-105.0820628,39.73666364,3117538.36857,1693479.79852,103,Wadsworth Station,W,75.0,80214,179,A
3821,33564.0,-105.09981086,39.73660775,3112547.12466,1693436.96675,103,Garrison Station,W,75.0,80215,180,A
3822,33565.0,-105.12046325,39.73740026,3106737.78314,1693700.72608,103,Oak Station,W,75.0,80215,181,A
